Year,Team,Teams (in effect),Starting Rating,Final Rating,Prize Money,Win World Cup (Starting Elo),Make Final (Starting Elo),Make Semifinals (Starting Elo),Make Quarterfinals (Starting Elo),Make Round of 16 (Starting Elo),Average Prize Money (Starting Elo),Win World Cup (Final Elo),Make Final (Final Elo),Make Semifinals (Final Elo),Make Quarterfinals (Final Elo),Make Round of 16 (Final Elo),Average Prize Money (Final Elo),Adjusted Win World Cup (Starting Elo),Adjusted Make Final (Starting Elo),Adjusted Make Semifinals (Starting Elo),Adjusted Make Quarterfinals (Starting Elo),Adjusted Make Round of 16 (Starting Elo),Adjusted Win World Cup (Final Elo),Adjusted Make Final (Final Elo),Adjusted Make Semifinals (Final Elo),Adjusted Make Quarterfinals (Final Elo),Adjusted Make Round of 16 (Final Elo),Tournament Performance Rating (Starting Elo),Tournament Performance Rating (Final Elo)
2010,Greece,32,1736,1708,9,0.0016,0.0084,0.0378,0.1255,0.3666,11.3496,0.001,0.0054,0.038,0.1168,0.3453,11.2082,0.0016,0.0084,0.0378,0.1255,0.3666,0.001,0.0054,0.038,0.1168,0.3453,0.3167,0.32735000000000003
2010,Slovenia,32,1688,1702,9,0.0004,0.0045,0.0258,0.0884,0.3227,10.8881,0.001,0.0054,0.0282,0.0936,0.3929,11.2176,0.0004,0.0045,0.0258,0.0884,0.3227,0.001,0.0054,0.0282,0.0936,0.3929,0.33865,0.30355
2010,Honduras,32,1716,1699,9,0.0003,0.0019,0.0083,0.0302,0.1635,9.8583,0.0,0.0015,0.005,0.0233,0.1296,9.6603,0.0003,0.0019,0.0083,0.0302,0.1635,0.0,0.0015,0.005,0.0233,0.1296,0.41825,0.43520000000000003
2010,Nigeria,32,1717,1680,9,0.0014,0.0061,0.0316,0.1065,0.3255,11.0407,0.0007,0.0041,0.0207,0.0821,0.2786,10.6443,0.0014,0.0061,0.0316,0.1065,0.3255,0.0007,0.0041,0.0207,0.0821,0.2786,0.33725000000000005,0.3607
2010,Slovakia,32,1670,1672,13,0.0,0.0024,0.0101,0.0692,0.3226,10.664,0.0005,0.0022,0.009,0.0713,0.3442,10.7534,0.0,0.0024,0.0101,0.0692,0.3226,0.0005,0.0022,0.009,0.0713,0.3442,0.8041,0.79225
2010,Cameroon,32,1696,1638,9,0.001,0.004,0.016,0.0867,0.2749,10.6128,0.0002,0.0009,0.0046,0.0548,0.1725,9.9547,0.001,0.004,0.016,0.0867,0.2749,0.0002,0.0009,0.0046,0.0548,0.1725,0.36255000000000004,0.41375000000000006
2010,New Zealand,32,1529,1583,9,0.0,0.0001,0.0009,0.0094,0.0933,9.4185,0.0001,0.0005,0.0019,0.0236,0.16,9.7537,0.0,0.0001,0.0009,0.0094,0.0933,0.0001,0.0005,0.0019,0.0236,0.16,0.45335000000000003,0.42000000000000004
2010,Algeria,32,1542,1538,9,0.0,0.0001,0.0019,0.0119,0.0887,9.4185,0.0,0.0001,0.0018,0.0106,0.0901,9.4181,0.0,0.0001,0.0019,0.0119,0.0887,0.0,0.0001,0.0018,0.0106,0.0901,0.45565,0.45494999999999997
2010,North Korea,32,1538,1495,9,0.0,0.0002,0.001,0.0043,0.0397,9.1852,0.0,0.0,0.0002,0.0007,0.0246,9.1028,0.0,0.0002,0.001,0.0043,0.0397,0.0,0.0,0.0002,0.0007,0.0246,0.48014999999999997,0.4877
2014,Germany,32,2073,2223,42,0.1352,0.2412,0.5259,0.7098,0.8884,22.8116,0.3899,0.5395,0.7356,0.8812,0.9805,30.0231,0.1352,0.2412,0.5259,0.7098,0.8884,0.3899,0.5395,0.7356,0.8812,0.9805,0.9324,0.80505
2014,Netherlands,32,1986,2154,27,0.034,0.09,0.1621,0.2586,0.6377,14.8168,0.205,0.3553,0.5413,0.677,0.9003,24.1299,0.034,0.09,0.1621,0.2586,0.6377,0.205,0.3553,0.5413,0.677,0.9003,0.87395,0.5517
2014,Brazil,32,2238,2080,25,0.414,0.5401,0.6742,0.7783,0.991,29.3551,0.0885,0.1737,0.3712,0.5305,0.9471,20.0629,0.414,0.5401,0.6742,0.7783,0.991,0.0885,0.1737,0.3712,0.5305,0.9471,0.3928499999999999,0.72755
2014,Argentina,32,2018,2064,30,0.0813,0.2013,0.4075,0.6551,0.9365,20.8497,0.1102,0.2507,0.4592,0.7051,0.9658,22.1601,0.0813,0.2013,0.4075,0.6551,0.9365,0.1102,0.2507,0.4592,0.7051,0.9658,0.8587,0.81955
2014,Colombia,32,1922,2018,17,0.018,0.055,0.1162,0.4121,0.7657,15.1896,0.0534,0.1235,0.2939,0.6389,0.9138,19.0177,0.018,0.055,0.1162,0.4121,0.7657,0.0534,0.1235,0.2939,0.6389,0.9138,0.73585,0.5336
2014,Spain,32,2109,1993,9,0.1579,0.3132,0.4537,0.5916,0.8771,22.1636,0.0286,0.0778,0.179,0.2925,0.5608,14.6766,0.1579,0.3132,0.4537,0.5916,0.8771,0.0286,0.0778,0.179,0.2925,0.5608,0.061450000000000005,0.21960000000000002
2014,Chile,32,1920,1981,13,0.0094,0.0313,0.0711,0.1379,0.426,12.1265,0.0209,0.0601,0.1516,0.2507,0.5123,13.9057,0.0094,0.0313,0.0711,0.1379,0.426,0.0209,0.0601,0.1516,0.2507,0.5123,0.7180500000000001,0.6185
2014,France,32,1897,1957,17,0.0164,0.0501,0.1649,0.39,0.7169,15.2895,0.0281,0.0836,0.1884,0.5187,0.8265,16.7438,0.0164,0.0501,0.1649,0.39,0.7169,0.0281,0.0836,0.1884,0.5187,0.8265,0.72255,0.64645
2014,Portugal,32,1942,1918,9,0.0313,0.0901,0.2319,0.4192,0.6454,16.0711,0.0159,0.0611,0.1577,0.3585,0.6006,14.6629,0.0313,0.0901,0.2319,0.4192,0.6454,0.0159,0.0611,0.1577,0.3585,0.6006,0.1773,0.1997
2014,Belgium,32,1853,1912,17,0.0088,0.0357,0.1242,0.2825,0.7906,14.6319,0.0148,0.056,0.1557,0.3721,0.8824,15.7982,0.0088,0.0357,0.1242,0.2825,0.7906,0.0148,0.056,0.1557,0.3721,0.8824,0.7966500000000001,0.7361
2014,Mexico,32,1814,1882,13,0.0028,0.0162,0.0441,0.1017,0.4477,11.6842,0.006,0.0274,0.0857,0.1745,0.647,13.219,0.0028,0.0162,0.0441,0.1017,0.4477,0.006,0.0274,0.0857,0.1745,0.647,0.7253000000000001,0.58925
2014,Uruguay,32,1919,1880,13,0.0172,0.055,0.1183,0.383,0.6425,14.5854,0.0062,0.0285,0.084,0.2793,0.5672,13.3105,0.0172,0.055,0.1183,0.383,0.6425,0.0062,0.0285,0.084,0.2793,0.5672,0.48724999999999996,0.57675
2014,England,32,1931,1860,9,0.0196,0.0592,0.1307,0.4111,0.6733,14.9812,0.0048,0.0215,0.0663,0.2379,0.5045,12.6937,0.0196,0.0592,0.1307,0.4111,0.6733,0.0048,0.0215,0.0663,0.2379,0.5045,0.16335,0.24775000000000003
2014,Italy,32,1888,1850,9,0.0101,0.0328,0.0765,0.3014,0.5471,13.326,0.0027,0.0131,0.0526,0.2066,0.4621,12.2181,0.0101,0.0328,0.0765,0.3014,0.5471,0.0027,0.0131,0.0526,0.2066,0.4621,0.22645000000000004,0.26895
2014,Costa Rica,32,1712,1846,17,0.0001,0.0009,0.0054,0.0437,0.1371,9.7743,0.0027,0.014,0.0527,0.2123,0.4662,12.265,0.0001,0.0009,0.0054,0.0437,0.1371,0.0027,0.014,0.0527,0.2123,0.4662,0.97545,0.8674999999999999
2014,Switzerland,32,1856,1846,13,0.0092,0.0314,0.1121,0.2887,0.6057,13.7984,0.0053,0.0215,0.0671,0.2298,0.5605,12.8973,0.0092,0.0314,0.1121,0.2887,0.6057,0.0053,0.0215,0.0671,0.2298,0.5605,0.5528,0.60485
2014,United States,32,1857,1837,13,0.0062,0.0264,0.0898,0.2084,0.3681,12.2764,0.0033,0.0157,0.0542,0.1546,0.3213,11.4753,0.0062,0.0264,0.0898,0.2084,0.3681,0.0033,0.0157,0.0542,0.1546,0.3213,0.71175,0.76205
2014,Ecuador,32,1837,1837,9,0.0058,0.025,0.0908,0.2446,0.5405,13.106,0.0042,0.0212,0.0657,0.2203,0.5406,12.7526,0.0058,0.025,0.0908,0.2446,0.5405,0.0042,0.0212,0.0657,0.2203,0.5406,0.22975,0.22970000000000002
2014,Greece,32,1824,1815,13,0.0044,0.0166,0.0457,0.2034,0.5113,12.3792,0.0028,0.0145,0.0542,0.2232,0.5055,12.4749,0.0044,0.0166,0.0457,0.2034,0.5113,0.0028,0.0145,0.0542,0.2232,0.5055,0.6426499999999999,0.63565
2014,Russia,32,1849,1797,9,0.009,0.0343,0.1196,0.2766,0.7768,14.5117,0.0016,0.0106,0.0451,0.1502,0.6601,12.6902,0.009,0.0343,0.1196,0.2766,0.7768,0.0016,0.0106,0.0451,0.1502,0.6601,0.11159999999999992,0.16995000000000005
2014,Croatia,32,1819,1794,9,0.0032,0.0171,0.0499,0.1188,0.4887,11.9769,0.0008,0.0062,0.0274,0.068,0.3657,11.0086,0.0032,0.0171,0.0499,0.1188,0.4887,0.0008,0.0062,0.0274,0.068,0.3657,0.25564999999999993,0.31715000000000004
2014,Bosnia and Herzegovina,32,1787,1781,9,0.0024,0.012,0.0599,0.2036,0.4992,12.4094,0.002,0.0095,0.0324,0.1769,0.5041,12.0659,0.0024,0.012,0.0599,0.2036,0.4992,0.002,0.0095,0.0324,0.1769,0.5041,0.25039999999999996,0.24795
2014,Ivory Coast,32,1776,1758,9,0.0011,0.0059,0.0219,0.1174,0.3529,11.1089,0.0006,0.005,0.0238,0.1134,0.318,10.9572,0.0011,0.0059,0.0219,0.1174,0.3529,0.0006,0.005,0.0238,0.1134,0.318,0.32355,0.34099999999999997
2014,Japan,32,1785,1734,9,0.001,0.0081,0.0268,0.1279,0.3701,11.2681,0.0005,0.0034,0.0148,0.0884,0.2627,10.5504,0.001,0.0081,0.0268,0.1279,0.3701,0.0005,0.0034,0.0148,0.0884,0.2627,0.31495000000000006,0.36865000000000003
2014,Nigeria,32,1730,1731,13,0.0006,0.0041,0.0236,0.1039,0.3033,10.8529,0.0006,0.0029,0.0164,0.0979,0.3381,10.9049,0.0006,0.0041,0.0236,0.1039,0.3033,0.0006,0.0029,0.0164,0.0979,0.3381,0.7964,0.782
2014,Ghana,32,1710,1702,9,0.0001,0.0016,0.0085,0.0336,0.0981,9.6062,0.0002,0.0018,0.0057,0.0312,0.0976,9.5734,0.0001,0.0016,0.0085,0.0336,0.0981,0.0002,0.0018,0.0057,0.0312,0.0976,0.45094999999999996,0.45120000000000005
2014,Algeria,32,1628,1675,13,0.0001,0.0005,0.0062,0.0261,0.1796,9.8775,0.0,0.0007,0.0079,0.0372,0.2895,10.3761,0.0001,0.0005,0.0062,0.0261,0.1796,0.0,0.0007,0.0079,0.0372,0.2895,0.89715,0.83665
2014,Australia,32,1709,1666,9,0.0003,0.0012,0.0021,0.0062,0.0592,9.288,0.0,0.0,0.0009,0.0041,0.0266,9.1304,0.0003,0.0012,0.0021,0.0062,0.0592,0.0,0.0,0.0009,0.0041,0.0266,0.47040000000000004,0.4867
2014,Iran,32,1712,1665,9,0.0003,0.0018,0.016,0.0803,0.261,10.5132,0.0002,0.0005,0.005,0.0393,0.192,9.9715,0.0003,0.0018,0.016,0.0803,0.261,0.0002,0.0005,0.005,0.0393,0.192,0.36949999999999994,0.404
2014,South Korea,32,1668,1617,9,0.0002,0.0007,0.0113,0.0438,0.253,10.2871,0.0001,0.0003,0.002,0.015,0.168,9.7511,0.0002,0.0007,0.0113,0.0438,0.253,0.0001,0.0003,0.002,0.015,0.168,0.37349999999999994,0.41600000000000004
2014,Honduras,32,1669,1606,9,0.0,0.001,0.0078,0.0338,0.1369,9.754,0.0001,0.0003,0.0019,0.012,0.0724,9.3561,0.0,0.001,0.0078,0.0338,0.1369,0.0001,0.0003,0.0019,0.012,0.0724,0.43155,0.4638
2014,Cameroon,32,1609,1568,9,0.0,0.0002,0.0013,0.0069,0.0726,9.3296,0.0,0.0001,0.0006,0.0027,0.0402,9.1769,0.0,0.0002,0.0013,0.0069,0.0726,0.0,0.0001,0.0006,0.0027,0.0402,0.4637,0.4799
2018,France,32,1986,2127,42,0.064,0.134,0.2885,0.5121,0.7924,18.1298,0.2484,0.3471,0.5436,0.7342,0.9334,25.0251,0.064,0.134,0.2885,0.5121,0.7924,0.2484,0.3471,0.5436,0.7342,0.9334,0.968,0.8758
2018,Brazil,32,2141,2113,17,0.2991,0.4328,0.5876,0.7532,0.9655,26.5528,0.2123,0.3174,0.5074,0.7453,0.9536,24.2614,0.2991,0.4328,0.5876,0.7532,0.9655,0.2123,0.3174,0.5074,0.7453,0.9536,0.3296,0.37365000000000004
2018,Belgium,32,1938,2058,27,0.0375,0.0949,0.2059,0.5428,0.8618,17.2901,0.1418,0.2411,0.4217,0.7374,0.9634,22.3169,0.0375,0.0949,0.2059,0.5428,0.8618,0.1418,0.2411,0.4217,0.7374,0.9634,0.8496,0.6686
2018,Spain,32,2044,2010,13,0.1388,0.2498,0.4517,0.6848,0.8775,22.0364,0.0848,0.187,0.3376,0.5908,0.8389,19.5398,0.1388,0.2498,0.4517,0.6848,0.8775,0.0848,0.187,0.3376,0.5908,0.8389,0.21885,0.28515
2018,Germany,32,2077,1964,9,0.1654,0.2919,0.46,0.6465,0.9429,22.7003,0.049,0.1166,0.2344,0.4306,0.7959,17.0656,0.1654,0.2919,0.46,0.6465,0.9429,0.049,0.1166,0.2344,0.4306,0.7959,0.028550000000000075,0.10204999999999997
2018,Uruguay,32,1893,1946,17,0.0211,0.0577,0.1727,0.3708,0.8827,16.0359,0.0341,0.0851,0.2073,0.4916,0.9411,17.3467,0.0211,0.0577,0.1727,0.3708,0.8827,0.0341,0.0851,0.2073,0.4916,0.9411,0.7282500000000001,0.65055
2018,Croatia,32,1853,1943,30,0.0089,0.0295,0.0999,0.2513,0.6127,13.5661,0.0335,0.0947,0.206,0.3917,0.8328,16.5233,0.0089,0.0295,0.0999,0.2513,0.6127,0.0335,0.0947,0.206,0.3917,0.8328,0.9808,0.9359
2018,Colombia,32,1927,1939,13,0.0301,0.079,0.173,0.4424,0.8305,16.3172,0.0368,0.1029,0.2194,0.4345,0.8578,16.9843,0.0301,0.079,0.173,0.4424,0.8305,0.0368,0.1029,0.2194,0.4345,0.8578,0.36355000000000004,0.35385
2018,Portugal,32,1969,1939,13,0.0588,0.1365,0.2966,0.5371,0.7617,18.1237,0.0355,0.0862,0.1855,0.4228,0.7087,15.9558,0.0588,0.1365,0.2966,0.5371,0.7617,0.0355,0.0862,0.1855,0.4228,0.7087,0.3506,0.43425
2018,England,32,1948,1913,25,0.0431,0.1091,0.2184,0.5524,0.8723,17.6209,0.0332,0.0925,0.2157,0.4813,0.8323,16.9437,0.0431,0.1091,0.2184,0.5524,0.8723,0.0332,0.0925,0.2157,0.4813,0.8323,0.8362499999999999,0.8459
2018,Argentina,32,1985,1896,13,0.0638,0.1418,0.2831,0.526,0.8819,18.5232,0.0171,0.0549,0.1342,0.2883,0.7498,14.7693,0.0638,0.1418,0.2831,0.526,0.8819,0.0171,0.0549,0.1342,0.2883,0.7498,0.2960499999999999,0.48095
2018,Denmark,32,1856,1895,13,0.0078,0.0247,0.0802,0.1948,0.4229,12.3721,0.0158,0.0491,0.116,0.2466,0.4837,13.3359,0.0078,0.0247,0.0802,0.1948,0.4229,0.0158,0.0491,0.116,0.2466,0.4837,0.6911499999999999,0.6348499999999999
2018,Peru,32,1916,1891,9,0.0204,0.0591,0.1543,0.3261,0.6226,14.6555,0.0116,0.041,0.1045,0.2385,0.4788,13.1012,0.0204,0.0591,0.1543,0.3261,0.6226,0.0116,0.041,0.1045,0.2385,0.4788,0.18869999999999998,0.26059999999999994
2018,Switzerland,32,1889,1879,13,0.0133,0.045,0.1108,0.2284,0.6007,13.6388,0.0134,0.0486,0.1221,0.288,0.605,14.0058,0.0133,0.045,0.1108,0.2284,0.6007,0.0134,0.0486,0.1221,0.288,0.605,0.58545,0.5535
2018,Sweden,32,1795,1865,17,0.0023,0.0083,0.0283,0.0821,0.3528,11.0497,0.0077,0.0297,0.0822,0.1988,0.5377,12.8831,0.0023,0.0083,0.0283,0.0821,0.3528,0.0077,0.0297,0.0822,0.1988,0.5377,0.9448,0.8594999999999999
2018,Mexico,32,1850,1829,13,0.008,0.0256,0.0698,0.1584,0.5376,12.598,0.004,0.0171,0.0521,0.1373,0.429,11.8377,0.008,0.0256,0.0698,0.1584,0.5376,0.004,0.0171,0.0521,0.1373,0.429,0.652,0.71685
2018,Russia,32,1778,1821,17,0.0037,0.0153,0.0615,0.1887,0.6877,13.1441,0.009,0.0326,0.0898,0.2777,0.8023,14.345,0.0037,0.0153,0.0615,0.1887,0.6877,0.009,0.0326,0.0898,0.2777,0.8023,0.8749,0.81625
2018,Iran,32,1790,1817,9,0.0018,0.0091,0.0347,0.1019,0.2203,10.6477,0.0037,0.0117,0.0401,0.1415,0.316,11.2731,0.0018,0.0091,0.0347,0.1019,0.2203,0.0037,0.0117,0.0401,0.1415,0.316,0.38985000000000003,0.34199999999999997
2018,Poland,32,1831,1783,9,0.0065,0.0214,0.0653,0.2392,0.6125,13.1446,0.0017,0.0114,0.0377,0.1357,0.4826,11.8686,0.0065,0.0214,0.0653,0.2392,0.6125,0.0017,0.0114,0.0377,0.1357,0.4826,0.19374999999999998,0.25870000000000004
2018,Serbia,32,1778,1773,9,0.0012,0.0059,0.022,0.0601,0.2462,10.4527,0.002,0.0078,0.0276,0.0886,0.2618,10.6964,0.0012,0.0059,0.022,0.0601,0.2462,0.002,0.0078,0.0276,0.0886,0.2618,0.3769,0.3691
2018,Senegal,32,1750,1763,9,0.0011,0.0055,0.0204,0.1069,0.3525,11.0511,0.0013,0.0076,0.0274,0.109,0.411,11.3638,0.0011,0.0055,0.0204,0.1069,0.3525,0.0013,0.0076,0.0274,0.109,0.411,0.32375,0.2945
2018,South Korea,32,1713,1756,9,0.0002,0.0018,0.0072,0.027,0.1667,9.847,0.0013,0.0045,0.0165,0.0577,0.2374,10.3571,0.0002,0.0018,0.0072,0.027,0.1667,0.0013,0.0045,0.0165,0.0577,0.2374,0.41664999999999996,0.3813
2018,Costa Rica,32,1743,1725,9,0.0001,0.0039,0.0136,0.0443,0.1876,10.0611,0.0004,0.0037,0.0139,0.0537,0.1796,10.0721,0.0001,0.0039,0.0136,0.0443,0.1876,0.0004,0.0037,0.0139,0.0537,0.1796,0.4062,0.4102
2018,Morocco,32,1733,1720,9,0.0003,0.0029,0.0126,0.0544,0.1405,9.9025,0.0001,0.001,0.0071,0.0414,0.1364,9.7772,0.0003,0.0029,0.0126,0.0544,0.1405,0.0001,0.001,0.0071,0.0414,0.1364,0.42974999999999997,0.43179999999999996
2018,Australia,32,1741,1712,9,0.0006,0.0027,0.0118,0.051,0.1621,9.9723,0.0004,0.0015,0.0073,0.0307,0.1041,9.6121,0.0006,0.0027,0.0118,0.051,0.1621,0.0004,0.0015,0.0073,0.0307,0.1041,0.41895000000000004,0.44794999999999996
2018,Iceland,32,1765,1709,9,0.0011,0.0062,0.0332,0.1034,0.3416,11.1074,0.0004,0.0017,0.0086,0.0346,0.2152,10.0841,0.0011,0.0062,0.0332,0.1034,0.3416,0.0004,0.0017,0.0086,0.0346,0.2152,0.32919999999999994,0.39239999999999997
2018,Nigeria,32,1684,1703,9,0.0002,0.0008,0.009,0.0353,0.1638,9.8776,0.0002,0.0011,0.0082,0.0354,0.2022,10.0273,0.0002,0.0008,0.009,0.0353,0.1638,0.0002,0.0011,0.0082,0.0354,0.2022,0.4181,0.39890000000000003
2018,Japan,32,1684,1699,13,0.0004,0.0013,0.007,0.0468,0.2045,10.0747,0.0004,0.0025,0.0107,0.0491,0.2486,10.2965,0.0004,0.0013,0.007,0.0468,0.2045,0.0004,0.0025,0.0107,0.0491,0.2486,0.87435,0.8511500000000001
2018,Tunisia,32,1656,1661,9,0.0,0.0011,0.0048,0.0337,0.1313,9.7049,0.0,0.001,0.0089,0.0363,0.1325,9.7544,0.0,0.0011,0.0048,0.0337,0.1313,0.0,0.001,0.0089,0.0363,0.1325,0.43435,0.43374999999999997
2018,Panama,32,1658,1595,9,0.0001,0.001,0.0059,0.0358,0.1346,9.7376,0.0,0.0001,0.0023,0.0167,0.0718,9.3745,0.0001,0.001,0.0059,0.0358,0.1346,0.0,0.0001,0.0023,0.0167,0.0718,0.4327,0.46409999999999996
2018,Saudi Arabia,32,1585,1583,9,0.0,0.0005,0.0026,0.0196,0.1609,9.7463,0.0,0.0004,0.0023,0.0169,0.1354,9.6296,0.0,0.0005,0.0026,0.0196,0.1609,0.0,0.0004,0.0023,0.0169,0.1354,0.41955,0.4323
2018,Egypt,32,1644,1573,9,0.0003,0.0009,0.0076,0.0427,0.2687,10.3179,0.0001,0.0004,0.0019,0.0173,0.1212,9.5726,0.0003,0.0009,0.0076,0.0427,0.2687,0.0001,0.0004,0.0019,0.0173,0.1212,0.36565000000000003,0.4394
2022,Argentina,32,2143,2143,42,0.2163,0.3208,0.5301,0.7218,0.9738,24.5344,0.2173,0.3271,0.514,0.7513,0.9789,24.5457,0.2163,0.3208,0.5301,0.7218,0.9738,0.2173,0.3271,0.514,0.7513,0.9789,0.89185,0.89135
2022,Brazil,32,2169,2134,17,0.2508,0.351,0.5387,0.7434,0.9592,25.1722,0.2122,0.3206,0.5379,0.7289,0.9619,24.53,0.2508,0.351,0.5387,0.7434,0.9592,0.2122,0.3206,0.5379,0.7289,0.9619,0.3589500000000001,0.36660000000000004
2022,France,32,2005,2082,30,0.0691,0.1611,0.3238,0.5149,0.8802,18.9591,0.1575,0.3105,0.4771,0.6886,0.935,22.9545,0.0691,0.1611,0.3238,0.5149,0.8802,0.1575,0.3105,0.4771,0.6886,0.935,0.8849,0.766
2022,Netherlands,32,2040,2073,17,0.0899,0.1638,0.3382,0.6888,0.9276,20.282,0.1169,0.2092,0.3739,0.7243,0.9481,21.348,0.0899,0.1638,0.3382,0.6888,0.9276,0.1169,0.2092,0.3739,0.7243,0.9481,0.48650000000000004,0.45089999999999997
2022,Portugal,32,2006,1999,17,0.0549,0.1358,0.2401,0.4477,0.8787,17.6682,0.0636,0.1436,0.295,0.5041,0.8826,18.5336,0.0549,0.1358,0.2401,0.4477,0.8787,0.0636,0.1436,0.295,0.5041,0.8826,0.6561,0.60045
2022,Spain,32,2048,1996,13,0.0832,0.1542,0.2893,0.5799,0.8811,19.0962,0.0489,0.1056,0.2312,0.4768,0.7872,17.152,0.0832,0.1542,0.2893,0.5799,0.8811,0.0489,0.1056,0.2312,0.4768,0.7872,0.2695000000000001,0.368
2022,England,32,1920,1967,17,0.0231,0.074,0.1797,0.4184,0.7597,15.8764,0.0423,0.1134,0.2266,0.5126,0.8603,17.4758,0.0231,0.074,0.1797,0.4184,0.7597,0.0423,0.1134,0.2266,0.5126,0.8603,0.70095,0.6304000000000001
2022,Germany,32,1963,1956,9,0.0308,0.0852,0.1752,0.3993,0.7483,15.865,0.0265,0.0721,0.1717,0.383,0.6957,15.4571,0.0308,0.0852,0.1752,0.3993,0.7483,0.0265,0.0721,0.1717,0.383,0.6957,0.12585000000000002,0.15215
2022,Croatia,32,1927,1951,27,0.0167,0.0491,0.1138,0.3044,0.6835,14.3619,0.0264,0.0648,0.1645,0.3627,0.7086,15.3342,0.0167,0.0491,0.1138,0.3044,0.6835,0.0264,0.0648,0.1645,0.3627,0.7086,0.91855,0.88535
2022,Belgium,32,2007,1948,9,0.059,0.1379,0.2505,0.4857,0.8529,17.8699,0.0241,0.0662,0.1612,0.3668,0.7006,15.2648,0.059,0.1379,0.2505,0.4857,0.8529,0.0241,0.0662,0.1612,0.3668,0.7006,0.07355,0.14969999999999994
2022,Uruguay,32,1936,1905,9,0.0219,0.0616,0.1416,0.304,0.773,15.0832,0.0143,0.0455,0.1275,0.2768,0.7217,14.4775,0.0219,0.0616,0.1416,0.304,0.773,0.0143,0.0455,0.1275,0.2768,0.7217,0.11349999999999993,0.13915
2022,Denmark,32,1971,1883,9,0.0399,0.1083,0.2453,0.416,0.8295,17.0875,0.0086,0.0318,0.0898,0.2082,0.5917,13.222,0.0399,0.1083,0.2453,0.416,0.8295,0.0086,0.0318,0.0898,0.2082,0.5917,0.08525000000000005,0.20415000000000005
2022,Switzerland,32,1902,1879,13,0.0111,0.0418,0.0954,0.2182,0.5052,13.038,0.0087,0.0343,0.0981,0.2402,0.5521,13.2719,0.0111,0.0418,0.0954,0.2182,0.5052,0.0087,0.0343,0.0981,0.2402,0.5521,0.6383,0.60385
2022,Morocco,32,1766,1867,25,0.0004,0.0022,0.0121,0.0582,0.2221,10.2392,0.0055,0.0181,0.0636,0.1892,0.4665,12.3209,0.0004,0.0022,0.0121,0.0582,0.2221,0.0055,0.0181,0.0636,0.1892,0.4665,0.99285,0.95915
2022,Japan,32,1787,1850,13,0.001,0.0048,0.019,0.0695,0.2162,10.3376,0.0046,0.0175,0.0528,0.1509,0.3734,11.6827,0.001,0.0048,0.019,0.0695,0.2162,0.0046,0.0175,0.0528,0.1509,0.3734,0.85715,0.73785
2022,Ecuador,32,1833,1842,9,0.0064,0.0253,0.083,0.2546,0.5317,13.0451,0.0055,0.03,0.0822,0.2732,0.5986,13.3908,0.0064,0.0253,0.083,0.2546,0.5317,0.0055,0.03,0.0822,0.2732,0.5986,0.23415000000000008,0.2007
2022,Serbia,32,1898,1835,9,0.0096,0.0372,0.0855,0.2145,0.4989,12.8734,0.0036,0.0168,0.0537,0.1439,0.3853,11.6936,0.0096,0.0372,0.0855,0.2145,0.4989,0.0036,0.0168,0.0537,0.1439,0.3853,0.25055000000000005,0.30735
2022,United States,32,1798,1819,13,0.0023,0.0093,0.0422,0.1514,0.4186,11.7103,0.0032,0.0131,0.0463,0.1766,0.5122,12.2473,0.0023,0.0093,0.0422,0.1514,0.4186,0.0032,0.0131,0.0463,0.1766,0.5122,0.715,0.6556
2022,Mexico,32,1809,1813,9,0.0026,0.0142,0.0522,0.131,0.4538,11.877,0.0033,0.015,0.0497,0.1263,0.4742,11.934,0.0026,0.0142,0.0522,0.131,0.4538,0.0033,0.015,0.0497,0.1263,0.4742,0.2731,0.2629
2022,Poland,32,1814,1802,13,0.0034,0.0169,0.0614,0.1463,0.4676,12.0977,0.0017,0.0127,0.0448,0.1193,0.439,11.6921,0.0034,0.0169,0.0614,0.1463,0.4676,0.0017,0.0127,0.0448,0.1193,0.439,0.6930499999999999,0.72085
2022,South Korea,32,1786,1788,13,0.0009,0.0043,0.0178,0.0643,0.312,10.6873,0.0009,0.0043,0.023,0.0796,0.338,10.8977,0.0009,0.0043,0.0178,0.0643,0.312,0.0009,0.0043,0.023,0.0796,0.338,0.81185,0.7912
2022,Iran,32,1797,1779,9,0.0018,0.0113,0.0403,0.151,0.4275,11.7281,0.001,0.0068,0.0255,0.1154,0.3902,11.2822,0.0018,0.0113,0.0403,0.151,0.4275,0.001,0.0068,0.0255,0.1154,0.3902,0.28625,0.30489999999999995
2022,Australia,32,1719,1772,13,0.0002,0.0017,0.0075,0.0291,0.1564,9.8157,0.0005,0.0039,0.0136,0.0524,0.2578,10.3799,0.0002,0.0017,0.0075,0.0291,0.1564,0.0005,0.0039,0.0136,0.0524,0.2578,0.90725,0.8449
2022,Tunisia,32,1707,1747,9,0.0003,0.0008,0.0058,0.0243,0.1339,9.688,0.0003,0.0029,0.012,0.0392,0.2155,10.1373,0.0003,0.0008,0.0058,0.0243,0.1339,0.0003,0.0029,0.012,0.0392,0.2155,0.43305000000000005,0.39225
2022,Senegal,32,1687,1747,13,0.0,0.0014,0.0104,0.0499,0.1668,9.96,0.0015,0.0054,0.0223,0.1005,0.2974,10.821,0.0,0.0014,0.0104,0.0499,0.1668,0.0015,0.0054,0.0223,0.1005,0.2974,0.89165,0.80105
